Time (s),Forward Acceleration (cm/s^2),Roll (deg),Label
95.0560564320388,-508,5.533656083352182,Other
95.066051881068,-444,5.59364151515003,Other
95.0760473300971,-326,5.578645157200565,Other
95.0860427791262,-192,5.518659725402718,Other
95.0960382281553,-85,5.4136852197564655,Other
95.1060336771845,0,5.263721640261822,Other
95.1160291262136,35,5.1137580607671875,Other
95.1260245752427,24,4.948798123323089,Other
95.1360200242718,22,4.813830901777908,Other
95.146015473301,3,4.648870964333809,Other
95.1560109223301,-49,4.513903742788629,Other
95.1660063713592,-112,4.363940163293995,Other
95.17600182038831,-160,4.2439692996982785,Other
95.1859972694175,-194,4.109002078153109,Other
95.1959927184466,-186,3.9740348566079287,Other
95.2059881674757,-145,3.7940785612143655,Other
95.2159836165048,-98,3.5841295499218733,Other
95.225979065534,-44,3.3441878227304525,Other
95.2359745145631,-9,3.104246095539021,Other
95.2459699635922,0,2.879300726297064,Other
95.2559654126214,-2,2.669351715004572,Other
95.2659608616505,1,2.4743990616615443,Other
95.2759563106796,7,2.2794464083185164,Other
95.2859517597087,13,2.069497397026014,Other
95.2959472087379,27,1.8445520277840572,Other
95.305942657767,33,1.6196066585421005,Other
95.3159381067961,40,1.4096576472496083,Other
95.3259335558252,43,1.1997086359571163,Other
95.33592900485439,47,0.9897596246646166,Other
95.3459244538835,50,0.8098033292710503,Other
95.3559199029126,55,0.6448433918269473,Other
95.3659153519417,58,0.4948798123323088,Other
95.3759108009709,66,0.3449162328376693,Other
95.38590625,71,0.2099490112924943,Other
95.3959016990291,75,0.0599854317978556,Other
95.4058971480582,87,-0.0599854317978556,Other
95.4158925970874,103,-0.19495265334303086,Other
95.4258880461165,100,-0.3299198748882059,Other
95.4358834951456,88,-0.434894380534453,Other
95.4458789441748,85,-0.5248725282312368,Other
95.4558743932039,86,-0.599854317978556,Other
95.465869842233,88,-0.6598397497764118,Other
95.4758652912621,106,-0.7048288236248031,Other
95.4858607402913,128,-0.7498178974731944,Other
95.49585618932039,136,-0.7948069713215858,Other
95.5058516383495,117,-0.8547924031194416,Other
95.5158470873786,85,-0.9297741928667619,Other
95.5258425364078,77,-1.0197523405635445,Other
95.5358379854369,107,-1.0947341303108649,Other
95.545833434466,160,-1.1697159200581873,Other
95.5558288834951,198,-1.2297013518560347,Other
95.5658243325243,212,-1.274690425704428,Other
95.5758197815534,212,-1.3196794995528214,Other
95.5858152305825,193,-1.3196794995528214,Other
95.5958106796116,134,-1.3496722154517504,Other
95.60580612864081,28,-1.394661289300144,Other
95.6158015776699,-79,-1.4396503631485373,Other
95.625797026699,-176,-1.514632152895849,Other
95.6357924757282,-281,-1.6495993744410296,Other
95.6457879247573,-408,-1.8595483857335218,Other
95.6557833737864,-484,-2.1894682606217297,Other
95.6657788228155,-555,-2.6243626411561785,Other
95.6757742718447,-622,-3.029264305791709,Other
95.6857697208738,-606,-3.3141951068315234,Other
95.6957651699029,-482,-3.4941514022250866,Other
95.705760618932,-303,-3.5691331919724094,Other
95.7157560679612,-156,-3.5391404760734804,Toe-Off-Right
95.7257515169903,-81,-3.4341659704272285,Other
95.7357469660194,-61,-3.3141951068315234,Other
95.7457424150485,-57,-3.1792278852863434,Other
95.7557378640777,-51,-3.029264305791709,Other
95.76573331310681,-65,-2.879300726297064,Other
95.7757287621359,-115,-2.72933714680243,Other
95.785724211165,-172,-2.6093662832067137,Other
95.7957196601942,-208,-2.534384493459402,Other
95.8057151092233,-197,-2.4893954196110086,Other
95.8157105582524,-154,-2.4594027037120796,Other
95.8257060072816,-117,-2.3844209139647576,Other
95.8357014563107,-90,-2.264450050369052,Other
95.84569690533979,-95,-2.1294828288238716,Other
95.8556923543689,-111,-1.9495265334303085,Other
95.8656878033981,-124,-1.7695702380367349,Other
95.8756832524272,-136,-1.5896139426431717,Other
95.8856787014563,-148,-1.4246540051990728,Other
95.8956741504854,-115,-1.274690425704428,Other
95.9056695995146,-51,-1.1247268462097937,Other
95.9156650485437,11,-0.9597669087656888,Other
95.9256604975728,55,-0.7648142554226589,Other
95.9356559466019,79,-0.5548652441301636,Other
95.9456513956311,90,-0.3149235169387414,Other
95.9556468446602,83,-0.0899781476967834,Other
95.9656422936893,65,0.13496722154517504,Other
95.9756377427184,45,0.3449162328376693,Other
95.9856331917476,20,0.5548652441301636,Other
95.9956286407767,0,0.7348215395237311,Other
96.00562408980579,0,0.9147778349172974,Other
96.0156195388349,2,1.0647414144119358,Other
96.0256149878641,-1,1.1997086359571163,Other
96.0356104368932,0,1.3046831416033569,Other
96.0456058859223,13,1.394661289300144,Other
96.0556013349514,21,1.4546467210980019,Other
96.0655967839806,25,1.484639436996931,Other
96.0755922330097,33,1.484639436996931,Other
96.0855876820388,51,1.4696430790474664,Other
96.095583131068,60,1.4396503631485373,Other
96.1055785800971,39,1.394661289300144,Other
96.11557402912621,8,1.3496722154517504,Other
96.1255694781553,2,1.3496722154517504,Heal-Down-Right
96.1355649271845,39,1.394661289300144,Other
96.1455603762136,99,1.4696430790474664,Other
96.1555558252427,155,1.5596212267442426,Other
96.16555127427179,211,1.6495993744410296,Other
96.175546723301,281,1.7095848062388874,Other
96.1855421723301,337,1.7395775221378162,Other
96.1955376213592,343,1.7245811641883517,Other
96.2055330703883,272,1.6795920903399586,Other
96.2155285194175,177,1.634603016491565,Other
96.2255239684466,102,1.664595732390494,Other
96.2355194174757,102,1.6795920903399586,Other
96.2455148665049,2,1.7695702380367349,Other
96.255510315534,-103,1.8445520277840572,Other
96.2655057645631,-202,1.9345301754808442,Other
96.27550121359221,-204,2.024508323177631,Other
96.2854966626214,-341,2.2044646185711945,Other
96.2954921116505,-400,2.4144136298636862,Other
96.30548756067961,-402,2.6243626411561785,Other
96.3154830097087,-421,2.849308010398135,Other
96.3254784587379,-369,3.014267947842244,Other
96.335473907767,-340,3.1192424534884853,Other
96.3454693567961,-337,3.2542096750336653,Other
96.35546480582519,-257,3.3441878227304525,Other
96.3654602548544,-109,3.3441878227304525,Other
96.3754557038835,-96,3.3441878227304525,Other
96.3854511529126,-93,3.359184180679917,Other
96.3954466019417,-106,3.359184180679917,Other
96.4054420509709,-105,3.389176896578835,Other
96.4154375,-104,3.359184180679917,Other
96.4254329490291,-120,3.3441878227304525,Other
96.4354283980582,-151,3.299198748882059,Other
96.4454238470874,-178,3.2242169591347363,Other
96.4554192961165,-178,3.13423881143795,COM-Above-Heal-Right
96.46541474514561,-155,3.029264305791709,Other
96.4754101941748,-121,2.879300726297064,Other
96.4854056432039,-78,2.72933714680243,Other
96.495401092233,-37,2.564377209358331,Other
96.5053965412621,-25,2.4144136298636862,Other
96.5153919902913,-33,2.264450050369052,Other
96.5253874393204,-42,2.1294828288238716,Other
96.5353828883495,-38,1.9945156072787018,Other
96.5453783373786,-12,1.8595483857335218,Other
96.5553737864078,18,1.7245811641883517,Other
96.5653692354369,36,1.604610300592636,Other
96.575364684466,49,1.484639436996931,Other
96.5853601334951,60,1.364668573401215,Other
96.59535558252429,53,1.2446977098054992,Other
96.6053510315534,38,1.1097304882603294,Other
96.6153464805825,30,0.9747632667151531,Other
96.62534192961161,32,0.8547924031194416,Other
96.6353373786408,29,0.7348215395237311,Other
96.6453328276699,15,0.6298470338774839,COM-Above-Toe-Right
96.655328276699,5,0.5398688861807002,Other
96.6653237257282,15,0.46488709643338094,Other
96.6753191747573,17,0.4049016646355251,Other
96.6853146237864,25,0.35991259078713383,Other
96.6953100728155,50,0.3149235169387414,Other
96.7053055218447,84,0.2699344430903501,Other
96.7153009708738,108,0.25493808514088667,Other
96.7252964199029,131,0.2399417271914222,Other
96.735291868932,143,0.22494536924195876,Other
96.7452873179612,145,0.1799562953935664,Other
96.7552827669903,139,0.13496722154517504,Other
96.7652782160194,129,0.10497450564624715,Other
96.7752736650485,97,0.044989073848391646,Other
96.78526911407769,61,0.0,Other
96.7952645631068,64,-0.0899781476967834,Other
96.8052600121359,120,-0.1799562953935664,Other
96.815255461165,187,-0.2849308010398135,Other
96.8252509101942,240,-0.3749089487365972,Other
96.8352463592233,255,-0.434894380534453,Other
96.8452418082524,158,-0.4948798123323088,Other
96.8552372572815,22,-0.5548652441301636,Other
96.8652327063107,-10,-0.6148506759280195,Other
96.8752281553398,-64,-0.6598397497764118,Other
96.8852236043689,-162,-0.7048288236248031,Other
96.89521905339811,-234,-0.7948069713215858,Other
96.9052145024272,-361,-0.9747632667151531,Other
96.9152099514563,-471,-1.2297013518560347,Other
96.9252054004854,-492,-1.5296285108453136,Other
96.9352008495146,-475,-1.8445520277840572,Other
96.94519629854369,-507,-2.0844937549754783,Other
96.9551917475728,-468,-2.234457334470123,Other
96.9651871966019,-350,-2.2794464083185164,Toe-Off-Right
96.9751826456311,-225,-2.234457334470123,Other
96.9851780946602,-158,-2.1294828288238716,Other
96.9951735436893,-129,-1.9945156072787018,Other
97.0051689927184,-107,-1.8445520277840572,Other
97.0151644417476,-75,-1.694588448289423,Other
97.0251598907767,-46,-1.5446248687947781,Other
97.0351553398058,-60,-1.394661289300144,Other
97.0451507888349,-105,-1.2896867836538926,Other
97.05514623786411,-127,-1.1847122780076518,Other
97.0651416868932,-127,-1.0797377723614003,Other
97.0751371359223,-121,-0.9747632667151531,Other
97.0851325849515,-71,-0.7948069713215858,Other
97.0951280339806,-57,-0.5698616020796281,Other
97.10512348300969,-108,-0.299927158989278,Other
97.1151189320388,-123,-0.0299927158989278,Other
97.125114381068,-103,0.22494536924195876,Other
97.1351098300971,-79,0.4798834543828444,Other
97.1451052791262,-56,0.7198251815742666,Other
97.1551007281553,-23,0.9597669087656888,Other
97.1650961771845,16,1.1997086359571163,Other
97.1750916262136,44,1.4546467210980019,Other
97.1850870752427,62,1.694588448289423,Other
97.1950825242718,63,1.9195338175313796,Other
97.205077973301,58,2.1294828288238716,Other
97.21507342233011,57,2.3244354821668995,Other
97.2250688713592,53,2.4893954196110086,Other
97.2350643203883,53,2.6093662832067137,Other
97.24505976941751,67,2.6843480729540365,Other
97.2550552184466,74,2.7143407888529656,Other
97.26505066747569,69,2.699344430903501,Other
97.2750461165049,45,2.669351715004572,Other
97.285041565534,32,2.6243626411561785,Other
97.29503701456309,24,2.5493808514088667,Other
97.3050324635922,14,2.4294099878131505,Other
97.3150279126214,-12,2.2494536924195874,Other
97.3250233616505,-38,2.069497397026014,Other
97.3350188106796,-33,1.8895411016324506,Other
97.3450142597087,-15,1.7245811641883517,Other
97.3550097087379,-20,1.5896139426431717,Other
97.365005157767,-36,1.514632152895849,Other
97.3750006067961,-33,1.514632152895849,Heal-Down-Right
97.3849960558252,13,1.5596212267442426,Other
97.3949915048544,92,1.5896139426431717,Other
97.40498695388351,189,1.634603016491565,Other
97.4149824029126,280,1.6495993744410296,Other
97.4249778519417,347,1.664595732390494,Other
97.4349733009709,383,1.6495993744410296,Other
97.44496875,371,1.604610300592636,Other
97.45496419902909,312,1.5746175846937072,Other
97.4649596480582,218,1.5746175846937072,Other
97.4749550970874,89,1.6196066585421005,Other
97.4849505461165,-61,1.7245811641883517,Other
97.4949459951456,-195,1.8895411016324506,Other
97.5049414441748,-345,2.1294828288238716,Other
97.5149368932039,-483,2.4294099878131505,Other
97.524932342233,-576,2.7743262206508232,Other
97.5349277912621,-557,3.1492351693874143,Other
97.5449232402913,-461,3.4641586863261575,Other
97.5549186893204,-360,3.704100413517579,Other
97.56491413834951,-274,3.8540639930122236,Other
97.5749095873786,-182,3.9140494248100817,Other
97.5849050364078,-91,3.899053066860617,Other
97.5949004854369,-47,3.8390676350627593,Other
97.604895934466,-57,3.734093129416508,Other
97.61489138349509,-119,3.6441149817197314,Other
97.6248868325243,-187,3.5691331919724094,COM-Above-Heal-Right
97.6348822815534,-210,3.5091477601745513,Other
97.6448777305825,-184,3.4641586863261575,Other
97.6548731796116,-152,3.389176896578835,Other
97.6648686286408,-146,3.2842023909325944,Other
97.6748640776699,-159,3.13423881143795,Other
97.684859526699,-153,2.954282516044387,Other
97.6948549757282,-135,2.72933714680243,Other
97.7048504247573,-106,2.4594027037120796,Other
97.7148458737864,-75,2.1744719026722654,Other
97.72484132281551,-47,1.8895411016324506,Other
97.7348367718447,-30,1.604610300592636,Other
97.7448322208738,-25,1.3496722154517504,Other
97.75482766990291,-27,1.1097304882603294,Other
97.764823118932,-34,0.9147778349172974,Other
97.7748185679612,-30,0.7198251815742666,Other
97.7848140169903,-17,0.5398688861807002,Other
97.7948094660194,-1,0.3749089487365972,Other
97.80480491504849,22,0.22494536924195876,Other
97.8148003640777,40,0.07498178974731945,Other
97.8247958131068,55,-0.044989073848391646,Other
97.8347912621359,67,-0.14996357949463848,Other
97.844786711165,71,-0.25493808514088667,Other
97.8547821601942,65,-0.3149235169387414,Other
97.8647776092233,54,-0.3749089487365972,COM-Above-Toe-Right
97.8747730582524,43,-0.4198980225849886,Other
97.8847685072815,34,-0.46488709643338094,Other
97.8947639563107,27,-0.5098761702817722,Other
97.9047594053398,17,-0.5548652441301636,Other
97.91475485436891,5,-0.5698616020796281,Other
97.9247503033981,17,-0.5848579600290915,Other
97.9347457524272,54,-0.5698616020796281,Other
97.9447412014563,94,-0.5398688861807002,Other
97.9547366504854,96,-0.4948798123323088,Other
97.9647320995146,79,-0.46488709643338094,Other
97.9747275485437,71,-0.4498907384839165,Other
97.9847229975728,77,-0.46488709643338094,Other
97.9947184466019,112,-0.4798834543828444,Other
98.0047138956311,149,-0.5098761702817722,Other
98.0147093446602,170,-0.5548652441301636,Other
98.0247047936893,179,-0.6148506759280195,Other
98.0347002427184,180,-0.6748361077258752,Other
98.04469569174759,196,-0.7348215395237311,Other
98.0546911407767,205,-0.7648142554226589,Other
98.0646865898058,176,-0.8247996872205148,Other
98.07468203883491,97,-0.9147778349172974,Other
98.0846774878641,-1,-1.0647414144119358,Other
98.0946729368932,-118,-1.2896867836538926,Other
98.1046683859223,-254,-1.5746175846937072,Other
98.1146638349515,-381,-1.9045374595819151,Other
98.1246592839806,-475,-2.2794464083185164,Other
98.1346547330097,-518,-2.669351715004572,Other
98.1446501820388,-489,-2.9992715898927798,Other
98.15464563106801,-414,-3.26920603298313,Other
98.1646410800971,-325,-3.4491623283766932,Other
98.1746365291262,-214,-3.5391404760734804,Other
98.1846319781553,-117,-3.5241441181240156,Other
98.1946274271845,-56,-3.4491623283766932,Other
98.2046228762136,-28,-3.3141951068315234,Toe-Off-Right
98.2146183252427,-28,-3.164231527336879,Other
98.2246137742718,-40,-2.9842752319433155,Other
98.23460922330099,-72,-2.8193152944992166,Other
98.2446046723301,-110,-2.669351715004572,Other
98.2546001213592,-121,-2.534384493459402,Other
98.2645955703883,-134,-2.399417271914222,Other
98.2745910194175,-138,-2.264450050369052,Other
98.2845864684466,-113,-2.1294828288238716,Other
98.2945819174757,-93,-1.964522891379773,Other
98.3045773665048,-86,-1.7845665959861992,Other
98.314572815534,-82,-1.5896139426431717,Other
98.3245682645631,-78,-1.364668573401215,Other
98.3345637135922,-62,-1.1547195621087227,Other
98.34455916262141,-44,-0.9447705508162253,Other
98.3545546116505,-32,-0.7348215395237311,Other
98.3645500606796,-34,-0.5548652441301636,Other
98.3745455097087,-22,-0.3749089487365972,Other
98.3845409587379,9,-0.19495265334303086,Other
98.39453640776699,50,0.0,Other
98.4045318567961,74,0.2099490112924943,Other
98.4145273058252,85,0.434894380534453,Other
98.4245227548544,79,0.6598397497764118,Other
98.4345182038835,71,0.8547924031194416,Other
98.4445136529126,80,1.0197523405635445,Other
98.4545091019417,86,1.1547195621087227,Other
98.4645045509709,85,1.274690425704428,Other
98.4745,76,1.364668573401215,Other
98.4844954490291,66,1.4396503631485373,Other
98.4944908980582,66,1.4996357949463845,Other
98.50448634708741,79,1.5596212267442426,Other
98.5144817961165,99,1.5896139426431717,Other
98.5244772451456,114,1.5596212267442426,Other
98.5344726941748,111,1.4996357949463845,Other
98.5444681432039,71,1.394661289300144,Other
98.55446359223299,42,1.274690425704428,Other
98.5644590412621,22,1.1397232041592582,Other
98.5744544902913,-4,1.004755982614081,Other
98.5844499393204,-43,0.9147778349172974,Heal-Down-Right
98.5944453883495,-35,0.8847851190183694,Other
98.6044408373786,24,0.9447705508162253,Other
98.6144362864078,92,1.034748698513009,Other
98.6244317354369,144,1.1547195621087227,Other
98.634427184466,209,1.2896867836538926,Other
98.6444226334951,281,1.4096576472496083,Other
98.6544180825243,317,1.514632152895849,Other
98.66441353155341,300,1.604610300592636,Other
98.6744089805825,241,1.6795920903399586,Other
98.6844044296116,146,1.7545738800872808,Other
98.69439987864081,-14,1.8595483857335218,Other
98.7043953276699,-190,2.024508323177631,Other
98.71439077669899,-297,2.264450050369052,Other
98.7243862257282,-377,2.564377209358331,Other
98.7343816747573,-378,2.924289800145458,Other
98.74437712378639,-366,3.299198748882059,Other
98.7543725728155,-366,3.599125907871338,Other
98.7643680218447,-345,3.779082203264901,Other
98.7743634708738,-293,3.8540639930122236,Other
98.7843589199029,-203,3.8840567089111526,Other
98.794354368932,-119,3.8390676350627593,Other
98.8043498179612,-87,3.7940785612143655,Other
98.8143452669903,-111,3.7640858453154364,Other
98.8243407160194,-151,3.779082203264901,Other
98.8343361650485,-195,3.8390676350627593,Other
98.8443316140777,-215,3.9140494248100817,Other
98.85432706310681,-209,3.9590384986584644,Other
98.8643225121359,-190,3.9740348566079287,Other
98.874317961165,-176,3.9590384986584644,Other
98.8843134101942,-187,3.899053066860617,Other
98.8943088592233,-198,3.8240712771132945,Other
98.90430430825239,-191,3.704100413517579,Other
98.9142997572815,-162,3.5841295499218733,Other
98.9242952063107,-119,3.4491623283766932,Other
98.9342906553398,-75,3.299198748882059,Other
98.9442861043689,-43,3.1192424534884853,Other
98.9542815533981,-29,2.954282516044387,Other
98.9642770024272,-22,2.789322578600288,Other
98.9742724514563,-17,2.6243626411561785,Other
98.9842679004854,-14,2.4893954196110086,Other
98.9942633495146,-24,2.3544281980658286,COM-Above-Heal-Right
99.0042587985437,-22,2.2494536924195874,Other
99.01425424757281,-20,2.1144864708744073,Other
99.0242496966019,-4,2.024508323177631,Other
99.0342451456311,-1,1.9345301754808442,Other
99.0442405946602,1,1.8445520277840572,Other
99.0542360436893,1,1.7395775221378162,Other
99.06423149271839,1,1.6495993744410296,Other
99.0742269417476,5,1.5746175846937072,Other
99.0842223907767,4,1.484639436996931,Other
99.0942178398058,18,1.394661289300144,COM-Above-Toe-Right
99.1042132888349,38,1.334675857502286,Other
99.1142087378641,74,1.274690425704428,Other
99.1242041868932,72,1.2147049939065806,Other
99.1341996359223,65,1.1697159200581873,Other
99.1441950849515,58,1.1697159200581873,Other
99.1541905339806,83,1.1697159200581873,Other
99.1641859830097,80,1.1697159200581873,Other
99.17418143203881,91,1.1697159200581873,Other
99.184176881068,93,1.1697159200581873,Other
99.1941723300971,81,1.1547195621087227,Other
99.20416777912621,73,1.1247268462097937,Other
99.2141632281553,73,1.0797377723614003,Other
99.2241586771845,76,1.034748698513009,Other
99.2341541262136,91,0.9747632667151531,Other
99.2441495752427,99,0.8847851190183694,Other
99.25414502427179,102,0.8098033292710503,Other
99.264140473301,120,0.7048288236248031,Other
99.2741359223301,140,0.599854317978556,Other
99.2841313713592,159,0.4798834543828444,Other
99.2941268203883,153,0.35991259078713383,Other
99.3041222694175,99,0.2099490112924943,Other
99.3141177184466,32,0.0599854317978556,Other
99.3241131674757,-16,-0.0899781476967834,Other
99.3341086165048,-98,-0.2849308010398135,Other
99.344104065534,-238,-0.5248725282312368,Other
99.3540995145631,-329,-0.869788761068906,Other
99.36409496359221,-375,-1.3196794995528214,Other
99.3740904126214,-465,-1.8145593118851282,Other
99.3840858616505,-527,-2.2794464083185164,Other
99.3940813106796,-497,-2.6243626411561785,Other
99.4040767597087,-400,-2.849308010398135,Other
99.4140722087379,-288,-2.954282516044387,Other
99.424067657767,-195,-2.9992715898927798,Other
99.4340631067961,-149,-2.9842752319433155,Other
99.4440585558252,-134,-2.924289800145458,Other
99.4540540048544,-120,-2.8643043683475997,Other
99.4640494538835,-117,-2.8193152944992166,Other
99.4740449029126,-132,-2.8193152944992166,Other
99.4840403519417,-158,-2.849308010398135,Other
99.49403580097089,-178,-2.909293442195993,Other
102.50266595873791,253,1.1547195621087227,Other
102.512661407767,162,1.2596940677549635,Other
102.5226568567961,-11,1.394661289300144,Other
102.5326523058252,-204,1.5896139426431717,Other
102.5426477548544,-342,1.8895411016324506,Other
102.55264320388349,-389,2.264450050369052,Other
102.5626386529126,-389,2.669351715004572,Other
102.5726341019417,-403,3.014267947842244,Other
102.58262955097089,-416,3.26920603298313,Other
102.592625,-373,3.4491623283766932,Other
102.6026204490291,-290,3.5391404760734804,Other
102.6126158980582,-208,3.5691331919724094,Other
102.6226113470874,-156,3.5691331919724094,Other
102.6326067961165,-133,3.5541368340229447,Toe-Off-Left
102.6426022451456,-127,3.5391404760734804,Other
102.6525976941748,-116,3.5541368340229447,Other
102.6625931432039,-112,3.5841295499218733,Other
102.672588592233,-126,3.6591113396691854,Other
102.6825840412621,-153,3.7490894873659726,Other
102.69257949029131,-184,3.8090749191638302,Other
102.7025749393204,-209,3.8240712771132945,Other
102.7125703883495,-220,3.8090749191638302,Other
102.7225658373786,-204,3.7640858453154364,Other
102.7325612864078,-179,3.6741076976186497,Other
102.74255673543689,-163,3.5541368340229447,Other
102.752552184466,-153,3.389176896578835,Other
102.7625476334951,-143,3.1792278852863434,Other
102.7725430825243,-119,2.939286158094922,Other
102.7825385315534,-82,2.699344430903501,Other
102.7925339805825,-35,2.4444063457626153,Other
102.8025294296116,7,2.2194609765206588,Other
102.8125248786408,38,2.0095119652281666,Other
102.8225203276699,52,1.8145593118851282,Other
102.832515776699,43,1.664595732390494,Other
102.8425112257282,35,1.5296285108453136,Other
102.85250667475731,27,1.394661289300144,Other
102.8625021237864,23,1.274690425704428,Other
102.8724975728155,22,1.1697159200581873,Other
102.8824930218447,32,1.0497450564624713,Other
102.8924884708738,52,0.9297741928667619,Other
102.90248391990289,71,0.8098033292710503,Other
102.912479368932,96,0.6898324656753386,Other
102.9224748179612,111,0.5548652441301636,Other
102.9324702669903,112,0.4198980225849886,Other
102.9424657160194,93,0.2849308010398135,Other
102.9524611650485,72,0.14996357949463848,Other
102.9624566140777,66,0.044989073848391646,Other
102.9724520631068,53,-0.014996357949463848,Other
102.9824475121359,50,-0.0599854317978556,Other
102.992442961165,55,-0.0899781476967834,Other
103.0024384101942,61,-0.10497450564624715,Other
103.01243385922331,54,-0.10497450564624715,Other
103.0224293082524,36,-0.0899781476967834,Other
103.0324247572815,22,-0.07498178974731945,Other
103.04242020631071,33,-0.07498178974731945,Other
103.0524156553398,63,-0.0899781476967834,Heal-Down-Left
103.06241110436889,100,-0.10497450564624715,Other
103.0724065533981,128,-0.13496722154517504,Other
103.0824020024272,135,-0.1799562953935664,Other
103.09239745145629,139,-0.2399417271914222,Other
103.1023929004854,152,-0.2699344430903501,Other
103.1123883495146,163,-0.2849308010398135,Other
103.1223837985437,148,-0.299927158989278,Other
103.1323792475728,106,-0.3299198748882059,Other
103.1423746966019,40,-0.4049016646355251,Other
103.1523701456311,-45,-0.5398688861807002,Other
103.1623655946602,-150,-0.7798106133721223,Other
103.1723610436893,-252,-1.0797377723614003,Other
103.1823564927184,-337,-1.394661289300144,Other
103.1923519417476,-404,-1.6795920903399586,Other
103.20234739077671,-426,-1.9195338175313796,Other
103.2123428398058,-382,-2.0545010390765492,Other
103.2223382888349,-310,-2.1144864708744073,Other
103.2323337378641,-228,-2.0994901129249426,Other
103.2423291868932,-155,-2.0095119652281666,Other
103.25232463592229,-97,-1.8745447436829863,Other
103.2623200849514,-62,-1.694588448289423,Other
103.2723155339806,-61,-1.514632152895849,Other
103.2823109830097,-96,-1.3046831416033569,Other
103.2923064320388,-152,-1.0797377723614003,Other
103.302301881068,-202,-0.8547924031194416,Other
103.3122973300971,-215,-0.6298470338774839,Other
103.3222927791262,-186,-0.4198980225849886,Other
103.3322882281553,-149,-0.2399417271914222,Other
103.3422836771845,-110,-0.07498178974731945,Other
103.3522791262136,-71,0.0899781476967834,Other
103.36227457524271,-53,0.2699344430903501,COM-Above-Heal-Left
103.3722700242718,-71,0.46488709643338094,Other
103.382265473301,-91,0.7048288236248031,Other
103.3922609223301,-78,0.9597669087656888,Other
103.4022563713592,-52,1.2596940677549635,Other
103.41225182038829,-37,1.5596212267442426,Other
103.4222472694175,-27,1.8445520277840572,Other
103.4322427184466,-25,2.1144864708744073,Other
103.4422381674757,-15,2.369424556015293,Other
103.4522336165049,2,2.6243626411561785,Other
103.462229065534,12,2.849308010398135,Other
103.4722245145631,18,3.059257021690638,Other
103.4822199635922,27,3.26920603298313,Other
103.49221541262139,39,3.4791550442756223,Other
103.5022108616505,38,3.6441149817197314,Other
103.5122063106796,26,3.779082203264901,Other
103.52220175970871,14,3.899053066860617,Other
103.5321972087379,24,3.9890312145573934,Other
103.542192657767,32,4.034020288405787,COM-Above-Toe-Left
103.5521881067961,15,4.064013004304716,Other
103.5621835558252,8,4.049016646355252,Other
103.5721790048544,10,4.0190239304563224,Other
103.5821744538835,17,3.944042140709,Other
103.5921699029126,10,3.8240712771132945,Other
103.6021653519417,2,3.6741076976186497,Other
103.6121608009709,0,3.5241441181240156,Other
103.62215625,12,3.359184180679917,Other
103.6321516990291,23,3.1942242432358072,Other
103.6421471480582,32,3.059257021690638,Other
103.6521425970874,51,2.9992715898927798,Other
103.6621380461165,66,2.969278873993851,Other
103.6721334951456,83,2.9842752319433155,Other
103.68212894417479,110,2.9842752319433155,Other
103.6921243932039,149,2.954282516044387,Other
103.702119842233,212,2.8643043683475997,Other
103.71211529126211,279,2.7143407888529656,Other
103.7221107402913,313,2.5193881355099377,Other
103.7321061893204,295,2.309439124217435,Other
103.7421016383495,208,2.0994901129249426,Other
103.7520970873786,57,1.9345301754808442,Other
103.7620925364078,-133,1.8595483857335218,Other
103.7720879854369,-438,1.9495265334303085,Other
103.782083434466,-714,2.1894682606217297,Other
103.7920788834951,-818,2.5493808514088667,Other
103.8020743325243,-702,2.939286158094922,Other
103.8120697815534,-504,3.26920603298313,Other
103.8220652305825,-336,3.5541368340229447,Other
103.8320606796116,-186,3.7190967714670435,Other
103.84205612864079,-72,3.7640858453154364,Toe-Off-Left
103.8520515776699,13,3.7190967714670435,Other
103.862047026699,41,3.5841295499218733,Other
103.87204247572811,-10,3.419169612477764,Other
103.8820379247573,-117,3.26920603298313,Other
103.8920333737864,-197,3.1942242432358072,Other
103.9020288228155,-207,3.1942242432358072,Other
103.9120242718447,-162,3.1792278852863434,Other
103.9220197208738,-147,3.13423881143795,Other
103.9320151699029,-160,3.029264305791709,Other
103.942010618932,-146,2.849308010398135,Other
103.95200606796121,-116,2.59436992525725,Other
103.9620015169903,-91,2.2944427662679807,Other
103.9719969660194,-64,1.9795192493292373,Other
103.9819924150485,-40,1.694588448289423,Other
103.9919878640777,-18,1.4396503631485373,Other
104.00198331310679,-14,1.2446977098054992,Other
104.0119787621359,-19,1.0797377723614003,Other
104.021974211165,-30,0.9447705508162253,Other
104.03196966019419,-35,0.8397960451699782,Other
104.0419651092233,-20,0.7348215395237311,Other
104.0519605582524,3,0.6298470338774839,Other
104.0619560072815,22,0.5398688861807002,Other
104.0719514563107,36,0.4498907384839165,Other
104.0819469053398,41,0.3749089487365972,Other
104.0919423543689,37,0.3149235169387414,Other
104.1019378033981,41,0.2699344430903501,Other
104.1119332524272,59,0.22494536924195876,Other
104.1219287014563,76,0.1799562953935664,Other
104.1319241504854,73,0.11997086359571162,Other
104.14191959951461,49,0.044989073848391646,Other
104.1519150485437,14,-0.0299927158989278,Other
104.1619104975728,-5,-0.11997086359571162,Other
104.1719059466019,9,-0.22494536924195876,Other
104.1819013956311,43,-0.299927158989278,Other
104.19189684466019,75,-0.35991259078713383,Other
