Time (s),Forward Acceleration (cm/s^2),Roll (deg),Batch,Leg,Roll_diff
17.1750916262136,44,1.38942382678835,0,,0.24350726861239003
17.1850870752427,62,1.61860713842354,0,,0.22918331163519
17.1950825242718,63,1.83346649308153,0,,0.21485935465799
17.205077973301,58,2.03400189076232,0,,0.20053539768078976
17.2150734223301,57,2.22021333146591,0,,0.1862114407035902
17.2250688713592,53,2.37777685821511,0,,0.15756352674919993
17.2350643203883,53,2.4923685140327,0,,0.1145916558175899
17.2450597694175,67,2.5639882989187,0,,0.07161978488600029
17.2550552184466,74,2.5926362128731,0,Left,0.02864791395440003
17.2650506674757,69,2.5783122558959,0,Left,-0.014323956977200236
17.2750461165049,45,2.5496643419415,0,Left,-0.02864791395440003
17.285041565534,32,2.5066924710099,0,Left,-0.04297187093159982
17.2950370145631,24,2.43507268612391,0,Left,-0.07161978488599008
17.3050324635922,14,2.32048103030631,0,Left,-0.11459165581760011
17.3150279126214,-12,2.14859354657992,0,Left,-0.17188748372638996
17.3250233616505,-38,1.97670606285352,0,Left,-0.17188748372639995
17.3350188106796,-33,1.80481857912713,0,Left,-0.17188748372638996
17.3450142597087,-15,1.64725505237794,0,Left,-0.15756352674919016
17.3550097087379,-20,1.51833943958314,0,Left,-0.1289156127947999
17.365005157767,-36,1.44671965469714,0,Left,-0.07161978488600007
17.3750006067961,-33,1.44671965469714,0,Left,0.0
17.3849960558252,13,1.48969152562874,0,Left,0.04297187093160004
17.3949915048544,92,1.51833943958314,0,Left,0.02864791395440003
17.4049869538835,189,1.56131131051474,0,Left,0.04297187093160004
17.4149824029126,280,1.57563526749194,0,Left,0.014323956977200014
17.4249778519417,347,1.58995922446914,0,Left,0.014323956977200014
17.4349733009709,383,1.57563526749194,0,Left,-0.014323956977200014
17.44496875,371,1.53266339656034,0,Left,-0.04297187093160004
17.4549641990291,312,1.50401548260594,0,Left,-0.02864791395440003
17.4649596480582,218,1.50401548260594,0,Left,0.0
17.4749550970874,89,1.54698735353754,0,Left,0.04297187093160004
17.4849505461165,-61,1.64725505237794,0,Left,0.10026769884039988
17.4949459951456,-195,1.80481857912713,0,Left,0.15756352674919016
17.5049414441748,-345,2.03400189076232,0,Left,0.2291833116351898
17.5149368932039,-483,2.32048103030631,0,Left,0.28647913954399007
17.524932342233,-576,2.6499320407819,0,Left,0.3294510104755899
17.5349277912621,-557,3.00803096521188,0,Left,0.35809892442998015
17.5449232402913,-461,3.30883406173307,0,Left,0.30080309652118986
17.5549186893204,-360,3.53801737336826,0,Left,0.22918331163519
17.5649141383495,-274,3.68125694314026,0,Left,0.14323956977200014
17.5749095873786,-182,3.73855277104906,0,Left,0.05729582790880006
17.5849050364078,-91,3.72422881407186,0,Left,-0.014323956977200236
17.5949004854369,-47,3.66693298616306,0,Left,-0.05729582790879961
17.604895934466,-57,3.56666528732266,0,Left,-0.10026769884040032
17.6148913834951,-119,3.48072154545947,0,Left,-0.08594374186318987
17.6248868325243,-187,3.40910176057347,0,Left,-0.07161978488599985
17.6348822815534,-210,3.35180593266467,0,Left,-0.05729582790880006
17.6448777305825,-184,3.30883406173307,0,Left,-0.042971870931600264
17.6548731796116,-152,3.23721427684707,0,Left,-0.07161978488599985
17.6648686286408,-146,3.13694657800668,0,Left,-0.10026769884039011
17.6748640776699,-159,2.99370700823468,0,Left,-0.1432395697719997
17.684859526699,-153,2.82181952450829,0,Left,-0.17188748372638996
17.6948549757282,-135,2.6069601698503,0,Left,-0.21485935465799022
17.7048504247573,-106,2.34912894426071,0,Left,-0.25783122558959004
17.7148458737864,-75,2.07697376169392,0,Left,-0.27215518256678983
17.7248413228155,-47,1.80481857912713,0,Left,-0.27215518256679005
17.7348367718447,-30,1.53266339656034,0,Left,-0.27215518256679005
17.7448322208738,-25,1.28915612794795,0,Left,-0.24350726861239003
17.7548276699029,-27,1.05997281631276,0,Left,-0.22918331163519
17.764823118932,-34,0.873761375609166,0,Left,-0.18621144070359397
17.7748185679612,-30,0.687549934905573,0,Left,-0.18621144070359297
17.7848140169903,-17,0.51566245117918,0,Left,-0.17188748372639306
17.7948094660194,-1,0.358098924429986,0,Left,-0.157563526749194
17.8048049150485,22,0.214859354657992,0,Left,-0.14323956977199398
17.8148003640777,40,0.0716197848859972,0,Left,-0.1432395697719948
17.8247958131068,55,-0.0429718709315983,0,Left,-0.1145916558175955
17.8347912621359,67,-0.143239569771994,0,,-0.10026769884039571
17.844786711165,71,-0.243507268612391,0,,-0.10026769884039699
17.8547821601942,65,-0.300803096521188,0,,-0.057295827908796976
17.8647776092233,54,-0.358098924429986,0,,-0.057295827908798
17.8747730582524,43,-0.401070795361584,0,,-0.042971870931598044
17.8847685072815,34,-0.444042666293183,0,,-0.04297187093159899
17.8947639563107,27,-0.487014537224781,0,,-0.04297187093159799
17.9047594053398,17,-0.529986408156379,0,,-0.04297187093159799
17.9147548543689,5,-0.544310365133579,0,,-0.014323956977200014
17.9247503033981,17,-0.558634322110778,0,,-0.014323956977199015
17.9347457524272,54,-0.544310365133579,0,,0.014323956977199015
17.9447412014563,94,-0.51566245117918,0,,0.02864791395439903
17.9547366504854,96,-0.472690580247582,0,,0.04297187093159799
17.9647320995146,79,-0.444042666293183,0,,0.028647913954398974
17.9747275485437,71,-0.429718709315983,0,,0.014323956977200014
17.9847229975728,77,-0.444042666293183,0,,-0.014323956977200014
17.9947184466019,112,-0.458366623270382,0,,-0.014323956977199015
18.0047138956311,149,-0.487014537224781,0,,-0.028647913954398974
18.0147093446602,170,-0.529986408156379,0,,-0.04297187093159799
18.0247047936893,179,-0.587282236065177,0,,-0.05729582790879806
18.0347002427184,180,-0.644578063973975,0,,-0.05729582790879795
18.0446956917476,196,-0.701873891882773,0,,-0.05729582790879806
18.0546911407767,205,-0.730521805837172,0,,-0.028647913954398918
18.0646865898058,176,-0.78781763374597,0,,-0.05729582790879806
18.0746820388349,97,-0.873761375609166,0,,-0.08594374186319598
18.0846774878641,-1,-1.01700094538116,0,,-0.14323956977199392
18.0946729368932,-118,-1.23186030003915,0,,-0.21485935465799
18.1046683859223,-254,-1.50401548260594,0,,-0.27215518256679005
18.1146638349515,-381,-1.81914253610433,0,,-0.3151270534983901
18.1246592839806,-475,-2.17724146053432,0,,-0.3580989244299899
18.1346547330097,-518,-2.5496643419415,0,,-0.37242288140717994
18.1446501820388,-489,-2.86479139543989,0,,-0.3151270534983901
18.154645631068,-414,-3.12262262102948,0,,-0.25783122558959004
18.1646410800971,-325,-3.29451010475587,0,,-0.17188748372638996
18.1746365291262,-214,-3.38045384661907,0,Right,-0.08594374186320008
18.1846319781553,-117,-3.36612988964187,0,Right,0.014323956977200236
18.1946274271845,-56,-3.29451010475587,0,Right,0.07161978488599985
18.2046228762136,-28,-3.16559449196108,0,Right,0.12891561279479014
18.2146183252427,-28,-3.02235492218908,0,Right,0.1432395697719997
18.2246137742718,-40,-2.85046743846269,0,Right,0.1718874837263904
18.234609223301,-72,-2.6929039117135,0,Right,0.15756352674918972
18.2446046723301,-110,-2.5496643419415,0,Right,0.14323956977200014
18.2546001213592,-121,-2.42074872914671,0,Right,0.12891561279479014
18.2645955703883,-134,-2.29183311635191,0,Right,0.1289156127947999
18.2745910194175,-138,-2.16291750355712,0,Right,0.1289156127947897
18.2845864684466,-113,-2.03400189076232,0,Right,0.12891561279480035
18.2945819174757,-93,-1.87643836401313,0,Right,0.15756352674918994
18.3045773665048,-86,-1.70455088028673,0,Right,0.17188748372639995
18.314572815534,-82,-1.51833943958314,0,Right,0.18621144070358997
18.3245682645631,-78,-1.30348008492515,0,Right,0.21485935465799
18.3345637135922,-62,-1.10294468724436,0,Right,0.20053539768078998
18.3445591626214,-44,-0.902409289563565,0,Right,0.20053539768079498
18.3545546116505,-32,-0.701873891882773,0,Right,0.20053539768079198
18.3645500606796,-34,-0.529986408156379,0,Right,0.17188748372639406
18.3745455097087,-22,-0.358098924429986,0,Right,0.171887483726393
18.3845409587379,9,-0.186211440703593,0,Right,0.17188748372639298
18.394536407767,50,0.0,0,Right,0.186211440703593
18.4045318567961,74,0.200535397680792,0,,0.200535397680792
18.4145273058252,85,0.415394752338784,0,,0.21485935465799197
18.4245227548544,79,0.630254106996776,0,,0.214859354657992
18.4345182038835,71,0.816465547700368,0,,0.18621144070359208
18.4445136529126,80,0.974029074449562,0,,0.15756352674919394
18.4545091019417,86,1.10294468724436,0,,0.12891561279479802
18.4645045509709,85,1.21753634306195,0,,0.1145916558175899
18.4745,76,1.30348008492515,0,,0.08594374186320008
18.4844954490291,66,1.37509986981115,0,,0.07161978488600007
18.4944908980582,66,1.43239569771994,0,,0.05729582790878984
18.5044863470874,79,1.48969152562874,0,,0.05729582790880006
18.5144817961165,99,1.51833943958314,0,,0.02864791395440003
18.5244772451456,114,1.48969152562874,0,,-0.02864791395440003
18.5344726941748,111,1.43239569771994,0,,-0.05729582790880006
18.5444681432039,71,1.33212799887955,0,,-0.10026769884038989
18.554463592233,42,1.21753634306195,0,,-0.11459165581760011
18.5644590412621,22,1.08862073026716,0,,-0.1289156127947899
18.5744544902913,-4,0.959705117472363,0,,-0.12891561279479702
18.5844499393204,-43,0.873761375609166,0,,-0.08594374186319698
18.5944453883495,-35,0.845113461654767,0,,-0.02864791395439903
18.6044408373786,24,0.902409289563565,0,,0.05729582790879806
18.6144362864078,92,0.988353031426762,0,,0.08594374186319698
18.6244317354369,144,1.10294468724436,0,,0.114591655817598
18.634427184466,209,1.23186030003915,0,,0.1289156127947899
18.6444226334951,281,1.34645195585675,0,,0.11459165581760011
18.6544180825243,317,1.44671965469714,0,,0.10026769884038989
18.6644135315534,300,1.53266339656034,0,,0.08594374186320008
18.6744089805825,241,1.60428318144634,0,,0.07161978488600007
18.6844044296116,146,1.67590296633234,0,,0.07161978488599985
18.6943998786408,-14,1.77617066517273,0,,0.10026769884039011
18.7043953276699,-190,1.93373419192193,0,,0.15756352674919993
18.714390776699,-297,2.16291750355712,0,,0.22918331163519023
18.7243862257282,-377,2.44939664310111,0,,0.2864791395439896
18.7343816747573,-378,2.79317161055389,0,,0.34377496745278036
18.7443771237864,-366,3.15127053498388,0,,0.3580989244299899
18.7543725728155,-366,3.43774967452787,0,,0.28647913954399007
18.7643680218447,-345,3.60963715825426,0,,0.17188748372638996
18.7743634708738,-293,3.68125694314026,0,,0.07161978488599985
18.7843589199029,-203,3.70990485709466,0,,0.02864791395440003
18.794354368932,-119,3.66693298616306,0,,-0.04297187093159982
18.8043498179612,-87,3.62396111523146,0,,-0.042971870931600264
18.8143452669903,-111,3.59531320127706,0,,-0.02864791395440003
18.8243407160194,-151,3.60963715825426,0,,0.014323956977200236
18.8343361650485,-195,3.66693298616306,0,,0.05729582790880006
18.8443316140777,-215,3.73855277104906,0,,0.07161978488599985
18.8543270631068,-209,3.78152464198065,0,,0.04297187093159005
18.8643225121359,-190,3.79584859895785,0,,0.014323956977199792
18.874317961165,-176,3.78152464198065,0,,-0.014323956977199792
18.8843134101942,-187,3.72422881407186,0,,-0.05729582790879029
18.8943088592233,-198,3.65260902918586,0,,-0.07161978488599985
18.9043043082524,-191,3.53801737336826,0,,-0.11459165581760011
18.9142997572815,-162,3.42342571755067,0,,-0.1145916558175899
18.9242952063107,-119,3.29451010475587,0,,-0.1289156127947999
18.9342906553398,-75,3.15127053498388,0,,-0.14323956977198993
18.9442861043689,-43,2.97938305125748,0,,-0.17188748372640017
18.9542815533981,-29,2.82181952450829,0,,-0.15756352674918972
18.9642770024272,-22,2.6642559977591,0,,-0.15756352674919016
18.9742724514563,-17,2.5066924710099,0,,-0.15756352674919993
18.9842679004854,-14,2.37777685821511,0,,-0.12891561279479014
18.9942633495146,-24,2.24886124542031,0,,-0.1289156127947999
22.5026659587379,253,1.10294468724436,1,,-1.14591655817595
22.512661407767,162,1.20321238608475,1,,0.10026769884038989
22.5226568567961,-11,1.33212799887955,1,,0.12891561279480013
22.5326523058252,-204,1.51833943958314,1,,0.18621144070358997
22.5426477548544,-342,1.80481857912713,1,,0.28647913954399007
22.5526432038835,-389,2.16291750355712,1,,0.35809892442999014
22.5626386529126,-389,2.5496643419415,1,,0.38674683838437973
22.5726341019417,-403,2.87911535241709,1,,0.3294510104755899
22.5826295509709,-416,3.12262262102948,1,,0.24350726861239025
22.592625,-373,3.29451010475587,1,,0.17188748372638996
22.6026204490291,-290,3.38045384661907,1,,0.08594374186320008
22.6126158980582,-208,3.40910176057347,1,Left,0.02864791395440003
22.6226113470874,-156,3.40910176057347,1,Left,0.0
22.6326067961165,-133,3.39477780359627,1,Left,-0.014323956977200236
22.6426022451456,-127,3.38045384661907,1,Left,-0.014323956977199792
22.6525976941748,-116,3.39477780359627,1,Left,0.014323956977199792
22.6625931432039,-112,3.42342571755067,1,Left,0.02864791395440003
22.672588592233,-126,3.49504550243666,1,Left,0.07161978488599008
22.6825840412621,-153,3.58098924429986,1,Left,0.08594374186320008
22.6925794902913,-184,3.63828507220866,1,Left,0.05729582790880006
22.7025749393204,-209,3.65260902918586,1,Left,0.014323956977199792
22.7125703883495,-220,3.63828507220866,1,Left,-0.014323956977199792
22.7225658373786,-204,3.59531320127706,1,Left,-0.042971870931600264
22.7325612864078,-179,3.50936945941386,1,Left,-0.08594374186320008
22.7425567354369,-163,3.39477780359627,1,Left,-0.1145916558175899
22.752552184466,-153,3.23721427684707,1,Left,-0.15756352674919993
22.7625476334951,-143,3.03667887916628,1,Left,-0.20053539768078998
22.7725430825243,-119,2.80749556753109,1,Left,-0.22918331163519
22.7825385315534,-82,2.5783122558959,1,Left,-0.22918331163519
22.7925339805825,-35,2.33480498728351,1,Left,-0.2435072686123898
22.8025294296116,7,2.11994563262552,1,Left,-0.21485935465799022
22.8125248786408,38,1.91941023494473,1,Left,-0.20053539768078998
22.8225203276699,52,1.73319879424113,1,Left,-0.18621144070359996
22.832515776699,43,1.58995922446914,1,Left,-0.14323956977198993
22.8425112257282,35,1.46104361167434,1,Left,-0.12891561279480013
22.8525066747573,27,1.33212799887955,1,Left,-0.1289156127947899
22.8625021237864,23,1.21753634306195,1,Left,-0.11459165581760011
22.8724975728155,22,1.11726864422156,1,Left,-0.10026769884038989
22.8824930218447,32,1.00267698840396,1,Left,-0.11459165581760011
22.8924884708738,52,0.888085332586366,1,Left,-0.1145916558175939
22.9024839199029,71,0.77349367676877,1,Left,-0.114591655817596
22.912479368932,96,0.658902020951174,1,Left,-0.114591655817596
22.9224748179612,111,0.529986408156379,1,Left,-0.12891561279479502
22.9324702669903,112,0.401070795361584,1,Left,-0.12891561279479496
22.9424657160194,93,0.272155182566789,1,Left,-0.12891561279479502
22.9524611650485,72,0.143239569771994,1,Left,-0.128915612794795
22.9624566140777,66,0.0429718709315983,1,Left,-0.10026769884039571
22.9724520631068,53,-0.0143239569771994,1,Left,-0.0572958279087977
22.9824475121359,50,-0.0572958279087978,1,,-0.042971870931598405
22.992442961165,55,-0.0859437418631967,1,,-0.028647913954398897
23.0024384101942,61,-0.100267698840396,1,,-0.014323956977199306
23.0124338592233,54,-0.100267698840396,1,,0.0
23.0224293082524,36,-0.0859437418631967,1,,0.014323956977199306
23.0324247572815,22,-0.0716197848859972,1,,0.0143239569771995
23.0424202063107,33,-0.0716197848859972,1,,0.0
23.0524156553398,63,-0.0859437418631967,1,,-0.0143239569771995
23.0624111043689,100,-0.100267698840396,1,,-0.014323956977199306
23.0724065533981,128,-0.128915612794795,1,,-0.028647913954398987
23.0824020024272,135,-0.171887483726393,1,,-0.042971870931598016
23.0923974514563,139,-0.229183311635191,1,,-0.057295827908798
23.1023929004854,152,-0.25783122558959,1,,-0.028647913954398974
23.1123883495146,163,-0.272155182566789,1,,-0.014323956977199015
23.1223837985437,148,-0.286479139543989,1,,-0.014323956977200014
23.1323792475728,106,-0.315127053498388,1,,-0.028647913954398974
23.1423746966019,40,-0.386746838384385,1,,-0.07161978488599702
23.1523701456311,-45,-0.51566245117918,1,,-0.12891561279479496
23.1623655946602,-150,-0.744845762814371,1,,-0.229183311635191
23.1723610436893,-252,-1.03132490235836,1,,-0.28647913954398896
23.1823564927184,-337,-1.33212799887955,1,,-0.3008030965211901
23.1923519417476,-404,-1.60428318144634,1,,-0.27215518256679005
23.2023473907767,-426,-1.83346649308153,1,,-0.22918331163519
23.2123428398058,-382,-1.96238210587632,1,,-0.1289156127947899
23.2223382888349,-310,-2.01967793378512,1,Right,-0.05729582790880006
23.2323337378641,-228,-2.00535397680792,1,Right,0.014323956977200236
23.2423291868932,-155,-1.91941023494473,1,Right,0.08594374186318987
23.2523246359223,-97,-1.79049462214993,1,Right,0.1289156127947999
23.2623200849514,-62,-1.61860713842354,1,Right,0.17188748372638996
23.2723155339806,-61,-1.44671965469714,1,Right,0.17188748372640017
23.2823109830097,-96,-1.24618425701635,1,Right,0.20053539768078998
23.2923064320388,-152,-1.03132490235836,1,Right,0.21485935465799
23.302301881068,-202,-0.816465547700368,1,Right,0.21485935465799189
23.3122973300971,-215,-0.601606193042377,1,Right,0.2148593546579911
